player_key,team_key,season_key,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary,value,deserved_salary,salary_gap,overpaid_underpaid,fair_value
hurtma01,MEM,2024,8,0,8.40,0.45,14.20,0.10,-3.70,-0.10,113,23,132509.00,-11674072.47,2529529.16,2397020.16,-2397020.16,False
hoodsja01,LAL,2024,21,0,-1.50,0.32,24.90,-0.50,-16.10,-0.40,109,20,3804871.00,-23176597.21,-8972995.58,-12777866.58,12777866.58,False
windldy01,3TM,2024,17,0,14.20,0.72,12.50,0.30,0.70,0.10,108,27,1149455.00,-8731783.99,5471817.64,4322362.64,-4322362.64,False
windldy01,NYK,2024,3,0,15.50,0.75,12.30,0.00,7.40,0.00,7,27,1149455.00,4742759.91,18946361.54,17796906.54,-17796906.54,False
windldy01,LAL,2024,8,0,15.90,0.67,13.90,0.10,3.20,0.00,28,27,1149455.00,-2384351.60,11819250.03,10669795.03,-10669795.03,False
windldy01,ATL,2024,6,0,13.40,0.74,12.00,0.20,-0.90,0.00,73,27,1149455.00,-12609879.21,1593722.42,444267.42,-444267.42,False
willima11,TOR,2024,7,2,4.90,0.27,15.10,-0.20,-11.50,-0.30,107,25,79506.00,-24756815.03,-10553213.40,-10632719.40,10632719.40,False
brookar01,BRK,2024,10,0,8.30,0.45,20.80,0.00,-5.80,-0.10,104,25,248454.00,-10057115.41,4146486.22,3898032.22,-3898032.22,False
lewisma05,LAL,2024,34,0,-3.90,0.25,13.60,-0.40,-13.50,-0.30,103,21,1152829.00,-26267492.40,-12063890.77,-13216719.77,13216719.77,False
gilesha01,2TM,2024,23,0,14.80,0.50,26.70,0.10,-4.80,-0.10,100,25,2375090.00,-5854287.63,8349314.00,5974224.00,-5974224.00,False
gilesha01,BRK,2024,16,0,18.50,0.54,29.80,0.10,-2.80,0.00,81,25,2375090.00,-677830.60,13525771.03,11150681.03,-11150681.03,False
gilesha01,LAL,2024,7,0,-1.00,0.17,13.60,-0.10,-12.90,-0.10,19,25,2375090.00,-25672305.68,-11468704.05,-13843794.05,13843794.05,False
sarrol01,OKC,2024,15,0,14.80,0.66,12.70,0.40,-2.60,0.00,98,24,576415.00,-15599760.05,-1396158.42,-1972573.42,1972573.42,False
bouyeja01,2TM,2024,9,0,1.50,0.38,16.50,-0.30,-12.30,-0.20,95,24,175876.00,-24634396.04,-10430794.41,-10606670.41,10606670.41,False
bouyeja01,POR,2024,6,0,-4.80,0.24,21.60,-0.40,-17.80,-0.20,57,24,175876.00,-27848461.79,-13644860.16,-13820736.16,13820736.16,False
bouyeja01,SAS,2024,3,0,11.10,0.79,8.90,0.10,-3.90,0.00,38,24,175876.00,-21599642.68,-7396041.05,-7571917.05,7571917.05,False
minotjo01,MIN,2024,32,0,20.40,0.59,21.40,0.40,5.10,0.20,91,21,1770967.00,7569094.00,21772695.63,20001728.63,-20001728.63,False
livinch01,MIL,2024,21,0,6.90,0.55,13.80,0.10,-8.00,-0.10,90,20,1152829.00,-21757179.76,-7553578.13,-8706407.13,8706407.13,False
swideco01,MIA,2024,18,0,7.10,0.54,24.00,-0.10,-4.50,-0.10,87,24,576415.00,-4532025.48,9671576.15,9095161.15,-9095161.15,False
schofad01,ORL,2024,23,0,6.00,0.48,16.60,0.00,-4.90,-0.10,84,26,576415.00,-11306779.88,2896821.75,2320406.75,-2320406.75,False
smithte01,PHI,2024,16,0,14.80,0.54,28.40,0.10,0.80,0.10,84,21,576415.00,7712578.51,21916180.14,21339765.14,-21339765.14,False
boehebu01,DET,2024,10,0,9.10,0.51,17.00,0.10,-3.50,0.00,84,24,172261.00,-9517534.47,4686067.16,4513806.16,-4513806.16,False
walshjo01,BOS,2024,9,1,8.40,0.47,9.90,0.20,-3.80,0.00,83,19,1152829.00,-16151216.45,-1947614.82,-3100443.82,3100443.82,False
robinje01,GSW,2024,22,0,5.70,0.41,20.70,-0.10,-8.30,-0.10,81,26,576415.00,-14155508.51,48093.11,-528321.89,528321.89,False
bouknja01,CHO,2024,14,0,15.90,0.60,23.90,0.10,2.20,0.10,81,23,4705875.00,5520483.15,19724084.78,15018209.78,-15018209.78,False
gabriwe01,MEM,2024,5,0,2.30,0.35,17.00,-0.20,-12.50,-0.20,81,26,128122.00,-24762209.65,-10558608.02,-10686730.02,10686730.02,False
rolliry01,2TM,2024,13,0,22.00,0.64,23.00,0.30,5.70,0.20,78,21,1949854.00,9187169.22,23390770.85,21440916.85,-21440916.85,False
rolliry01,WAS,2024,10,0,22.70,0.63,25.20,0.20,5.00,0.10,66,21,1949854.00,9418966.72,23622568.35,21672714.35,-21672714.35,False
rolliry01,MIL,2024,3,0,18.50,0.75,10.80,0.00,9.20,0.00,12,21,1949854.00,5916213.44,20119815.07,18169961.07,-18169961.07,False
hamptrj01,MIA,2024,8,2,0.90,0.34,10.50,-0.10,-9.50,-0.10,76,22,700238.00,-23447220.03,-9243618.40,-9943856.40,9943856.40,False
moorewe01,MIN,2024,25,0,8.60,0.50,13.00,0.10,-2.80,0.00,75,22,,-11422196.10,2781405.53,,,False
hintona01,HOU,2024,15,0,17.60,0.58,17.70,0.30,3.60,0.10,75,24,576415.00,2137678.05,16341279.68,15764864.68,-15764864.68,False
gueyemo02,ATL,2024,6,0,15.00,0.47,15.20,0.20,-1.50,0.00,73,21,1152829.00,-9164414.75,5039186.88,3886357.88,-3886357.88,False
mobleis01,CLE,2024,10,0,8.10,0.47,16.20,0.00,-6.60,-0.10,72,24,576415.00,-16313298.30,-2109696.67,-2686111.67,2686111.67,False
marjabo01,HOU,2024,14,0,21.10,0.56,27.00,0.20,-0.30,0.00,71,35,2977383.00,841049.33,15044650.96,12067267.96,-12067267.96,False
prestja01,UTA,2024,7,0,10.50,0.32,12.40,0.00,-2.60,0.00,71,24,324648.00,-10734403.02,3469198.61,3144550.61,-3144550.61,False
howarje01,ORL,2024,18,0,8.60,0.46,22.70,0.00,-1.80,0.00,67,20,5176190.00,255013.17,14458614.80,9282424.80,-9282424.80,False
simmoko01,TOR,2024,4,0,14.50,0.48,14.00,0.10,-1.00,0.00,67,26,123823.00,-9055249.37,5148352.26,5024529.26,-5024529.26,False
johnske08,OKC,2024,9,0,1.60,0.34,13.10,-0.10,-9.80,-0.10,66,23,576415.00,-22088983.59,-7885381.96,-8461796.96,8461796.96,False
sanogad01,CHI,2024,9,0,21.90,0.56,24.80,0.20,-6.70,-0.10,66,21,576415.00,-15699399.99,-1495798.36,-2072213.36,2072213.36,False
lopezro01,MIL,2024,16,2,6.60,0.45,14.50,0.00,-6.10,-0.10,65,35,3291427.00,-15947491.37,-1743889.74,-5035316.74,5035316.74,False
baileam01,CHO,2024,10,0,9.70,0.42,21.10,-0.10,-8.30,-0.10,65,19,576415.00,-15815178.63,-1611577.01,-2187992.01,2187992.01,False
diabamo01,LAC,2024,11,0,24.70,0.58,18.60,0.30,3.50,0.10,64,22,576415.00,-488320.83,13715280.80,13138865.80,-13138865.80,False
whiteja03,MEM,2024,4,0,1.10,0.19,12.10,-0.10,-10.30,-0.10,64,26,724454.00,-22441889.67,-8238288.05,-8962742.05,8962742.05,False
brownke03,IND,2024,15,0,7.60,0.57,13.70,0.10,-6.80,-0.10,63,20,1132685.00,-19761758.73,-5558157.10,-6690842.10,6690842.10,False
wainris01,2TM,2024,11,0,8.90,0.46,18.50,0.00,-2.40,0.00,62,29,,-5204211.75,8999389.88,,,False
wainris01,POR,2024,7,0,10.20,0.53,18.40,0.10,-0.60,0.00,46,29,,-2577613.16,11625988.47,,,False
wainris01,PHO,2024,4,0,5.20,0.25,19.00,0.00,-7.50,0.00,16,29,,-12359239.92,1844361.71,,,False
johnske07,BRK,2024,5,0,13.10,0.59,22.20,0.10,-2.70,0.00,61,21,3442091.00,-5537876.63,8665725.00,5223634.00,-5223634.00,False
keybr01,DEN,2024,20,0,16.50,0.54,15.70,0.20,2.10,0.10,60,26,576415.00,-2119889.02,12083712.61,11507297.61,-11507297.61,False
samueje01,HOU,2024,14,0,15.10,0.67,10.50,0.20,0.80,0.00,60,25,576415.00,-10472719.96,3730881.67,3154466.67,-3154466.67,False
castlco01,LAL,2024,16,0,13.00,0.64,15.80,0.20,-5.20,0.00,59,23,576415.00,-17503296.70,-3299695.08,-3876110.08,3876110.08,False
washity02,MIL,2024,11,0,4.60,0.35,17.00,-0.10,-8.20,-0.10,56,22,,-16372993.02,-2169391.40,,,False
seabrde01,NOP,2024,6,0,9.20,0.45,12.40,0.10,-1.50,0.00,55,23,576415.00,-8943395.15,5260206.48,4683791.48,-4683791.48,False
toscaju01,SAC,2024,11,0,2.50,0.29,11.30,0.00,-9.40,-0.10,53,30,461240.00,-22833187.02,-8629585.39,-9090825.39,9090825.39,False
millele01,MIN,2024,17,0,27.00,0.69,18.60,0.30,9.60,0.20,52,20,1853485.00,10765657.26,24969258.89,23115773.89,-23115773.89,False
lundyse01,ATL,2024,9,0,0.00,0.37,15.80,-0.10,-12.70,-0.10,52,23,576415.00,-25504641.97,-11301040.35,-11877455.35,11877455.35,False
dukeda01,SAS,2024,4,0,16.20,0.67,18.50,0.10,1.40,0.00,51,24,,-2199694.75,12003906.87,,,False
nixda01,MIN,2024,15,0,12.30,0.51,28.00,0.00,-1.40,0.00,50,21,576415.00,3885654.89,18089256.52,17512841.52,-17512841.52,False
huffja01,DEN,2024,20,0,18.50,0.72,15.00,0.20,1.30,0.00,49,25,576415.00,-7240301.60,6963300.03,6386885.03,-6386885.03,False
tysonhu01,DEN,2024,18,0,6.00,0.50,20.00,0.00,-8.90,-0.10,48,23,1152829.00,-17156241.51,-2952639.88,-4105468.88,4105468.88,False
johnsja01,IND,2024,9,0,5.00,0.37,14.20,0.00,-5.80,0.00,47,36,3953496.00,-14067329.87,136271.76,-3817224.24,3817224.24,False
jeffrda01,NYK,2024,17,0,3.10,0.39,19.60,-0.10,-8.10,-0.10,46,26,1381400.00,-13413232.08,790369.54,-591030.46,591030.46,False
arcidry01,NYK,2024,20,0,-2.00,0.00,7.70,-0.10,-9.60,-0.10,45,29,2603356.00,-21850978.18,-7647376.55,-10250732.55,10250732.55,False
ntilila01,CHO,2024,5,0,0.00,0.25,11.20,-0.10,-13.40,-0.10,43,25,2603356.00,-30257709.61,-16054107.99,-18657463.99,18657463.99,False
tshieos01,IND,2024,8,0,24.80,0.55,23.50,0.20,2.20,0.00,42,24,576415.00,1364771.63,15568373.26,14991958.26,-14991958.26,False
hodgedm01,LAL,2024,7,0,6.10,0.44,17.80,0.00,-6.30,0.00,41,25,248454.00,-13000269.40,1203332.23,954878.23,-954878.23,False
browngr01,DAL,2024,6,0,10.50,0.50,20.30,0.00,-4.40,0.00,40,22,,-9078797.43,5124804.19,,,False
mooreta02,POR,2024,4,0,11.80,0.45,24.30,0.00,-3.10,0.00,40,25,72787.00,-2615636.57,11587965.06,11515178.06,-11515178.06,False
fudgeal01,2TM,2024,6,0,9.80,0.47,19.20,0.00,-5.20,0.00,40,20,387588.00,-11278332.24,2925269.38,2537681.38,-2537681.38,False
fudgeal01,LAL,2024,4,0,-1.90,0.29,24.30,-0.10,-18.10,-0.10,14,20,387588.00,-27860083.84,-13656482.21,-14044070.21,14044070.21,False
fudgeal01,DAL,2024,2,0,16.20,0.61,16.50,0.10,1.70,0.00,26,20,387588.00,-2876024.54,11327577.08,10939989.08,-10939989.08,False
davisjd01,BOS,2024,8,0,18.80,0.58,17.60,0.20,3.30,0.10,39,21,576415.00,780868.67,14984470.30,14408055.30,-14408055.30,False
grayra01,SAS,2024,3,0,22.70,0.68,19.50,0.20,7.40,0.10,39,24,145760.00,8903097.25,23106698.88,22960938.88,-22960938.88,False
toppija01,NYK,2024,9,0,14.30,0.66,12.40,0.10,-0.70,0.00,38,23,781805.00,-11551108.47,2652493.16,1870688.16,-1870688.16,False
slawsja01,SAC,2024,12,0,6.60,0.67,9.20,0.00,-6.40,0.00,37,24,576415.00,-23641273.47,-9437671.84,-10014086.84,10014086.84,False
brownch02,NYK,2024,8,0,-3.20,0.30,14.00,-0.10,-13.60,-0.10,37,26,,-27028079.71,-12824478.08,,,False
cartodj01,TOR,2024,4,0,9.60,0.54,13.30,0.00,-5.30,0.00,36,23,212015.00,-17573187.65,-3369586.02,-3581601.02,3581601.02,False
dennide01,DAL,2024,4,0,18.30,0.54,33.30,0.00,1.70,0.00,30,24,218640.00,12546164.49,26749766.12,26531126.12,-26531126.12,False
drellhe01,CHI,2024,4,0,10.70,0.51,18.80,0.00,-4.90,0.00,30,23,400840.00,-11746375.64,2457225.99,2056385.99,-2056385.99,False
millejo02,LAC,2024,8,0,14.10,0.66,17.00,0.10,-3.80,0.00,28,24,576415.00,-14001746.36,201855.27,-374559.73,374559.73,False
jonesma05,SAC,2024,5,0,5.80,0.39,16.60,0.00,-5.50,0.00,28,25,218640.00,-11802575.51,2401026.12,2182386.12,-2182386.12,False
nancepe01,CLE,2024,8,0,-3.90,0.22,12.90,-0.10,-15.20,-0.10,27,23,251768.00,-30514613.74,-16311012.12,-16562780.12,16562780.12,False
spencpa01,GSW,2024,6,0,9.40,0.50,8.10,0.00,-6.40,0.00,26,27,175574.00,-24437565.31,-10233963.68,-10409537.68,10409537.68,False
whiteda01,BRK,2024,2,0,4.90,0.26,10.60,0.00,-7.90,0.00,24,19,3054172.00,-21014690.09,-6811088.46,-9865260.46,9865260.46,False
diakima01,2TM,2024,6,0,18.60,0.69,17.00,0.10,3.50,0.00,24,27,731687.00,-334207.96,13869393.67,13137706.67,-13137706.67,False
diakima01,SAS,2024,3,0,30.40,0.79,20.20,0.10,11.60,0.10,16,27,731687.00,14159150.52,28362752.15,27631065.15,-27631065.15,False
diakima01,NYK,2024,3,0,-5.20,0.00,10.80,0.00,-12.70,0.00,8,27,731687.00,-24348119.38,-10144517.75,-10876204.75,10876204.75,False
liddeej01,NOP,2024,8,0,4.30,0.29,16.80,0.00,-4.70,0.00,23,23,1855306.00,-8194271.40,6009330.22,4154024.22,-4154024.22,False
peterdr01,BOS,2024,3,0,18.50,0.92,13.30,0.10,5.30,0.00,23,24,407466.00,-1872101.17,12331500.45,11924034.45,-11924034.45,False
fordjo01,SAC,2024,6,0,16.80,0.76,17.30,0.10,2.20,0.00,22,25,576415.00,-2711423.19,11492178.44,10915763.44,-10915763.44,False
thomais02,PHO,2024,6,0,6.70,0.40,22.80,0.00,-6.90,0.00,19,34,491822.00,-9568288.73,4635312.90,4143490.90,-4143490.90,False
garubus01,GSW,2024,6,0,7.00,0.22,20.80,0.00,-10.90,0.00,18,21,3253679.00,-18712908.44,-4509306.81,-7762985.81,7762985.81,False
greenda02,PHI,2024,2,0,0.70,0.00,4.80,0.00,-6.60,0.00,18,36,208078.00,-19250780.82,-5047179.19,-5255257.19,5255257.19,False
willial06,MIA,2024,7,0,-7.90,0.30,29.10,-0.10,-23.20,-0.10,16,24,218640.00,-31855769.15,-17652167.53,-17870807.53,17870807.53,False
jeromty01,CLE,2024,2,0,7.60,0.50,14.70,0.00,-4.90,0.00,15,26,2511498.00,-14113994.30,89607.33,-2421890.67,2421890.67,False
wilsodj01,PHI,2024,2,0,31.60,0.83,17.30,0.10,22.40,0.10,15,27,138870.00,34265043.98,48468645.61,48329775.61,-48329775.61,False
flaglad01,OKC,2024,2,0,0.60,0.21,21.70,0.00,-10.60,0.00,14,24,212015.00,-14187604.36,15997.27,-196017.73,196017.73,False
funkan01,CHI,2024,5,0,-5.00,0.00,13.50,-0.10,-14.40,0.00,13,24,165636.00,-25669847.80,-11466246.17,-11631882.17,11631882.17,False
jacksqu01,IND,2024,3,0,16.10,0.53,7.20,0.00,3.30,0.00,11,25,139134.00,-7325502.34,6878099.29,6738965.29,-6738965.29,False
primojo01,LAC,2024,2,0,-12.80,0.33,30.70,-0.10,-25.00,-0.10,10,21,,-32395905.85,-18192304.22,,,False
petrufi01,2TM,2024,3,0,5.10,0.52,12.30,0.00,-8.00,0.00,10,23,576415.00,-22244812.74,-8041211.11,-8617626.11,8617626.11,False
petrufi01,PHI,2024,1,0,4.00,,0.00,0.00,-4.90,0.00,3,23,576415.00,,,,,False
petrufi01,SAC,2024,2,0,5.50,0.52,17.60,0.00,-9.30,0.00,7,23,576415.00,-20334368.38,-6130766.76,-6707181.76,6707181.76,False
wiggili01,MIL,2024,3,0,5.60,0.51,37.10,0.00,-23.90,0.00,8,25,251767.00,-34209077.57,-20005475.94,-20257242.94,20257242.94,False
gateska01,NOP,2024,1,0,-19.90,0.00,24.90,-0.10,-28.80,-0.10,7,27,36440.00,-39799918.48,-25596316.85,-25632756.85,25632756.85,False
harrish01,MEM,2024,3,0,15.90,0.50,14.30,0.00,4.60,0.00,6,30,149618.00,2587890.47,16791492.10,16641874.10,-16641874.10,False
harrike01,ORL,2024,2,0,11.10,0.67,29.10,0.00,-15.80,0.00,6,26,576415.00,-27874925.14,-13671323.51,-14247738.51,14247738.51,False
diallha01,WAS,2024,2,0,33.20,0.50,25.30,0.00,18.70,0.00,5,25,138870.00,35947228.25,50150829.88,50011959.88,-50011959.88,False
harpero02,TOR,2024,1,0,0.00,,0.00,0.00,-8.80,0.00,4,23,152385.00,,,,,False
nowelma01,TOR,2024,1,0,55.50,0.53,20.10,0.10,43.30,0.00,4,24,576415.00,74668911.28,88872512.91,88296097.91,-88296097.91,False
wongis01,IND,2024,1,0,-1.10,0.33,31.40,0.00,-19.00,0.00,4,23,576415.00,-23964344.05,-9760742.42,-10337157.42,10337157.42,False
brockiz01,NOP,2024,1,0,26.60,0.40,72.50,0.00,-17.80,0.00,3,24,66254.00,3675204.68,17878806.31,17812552.31,-17812552.31,False
cazalma01,DET,2024,1,0,0.00,,0.00,0.00,-9.10,0.00,3,22,576415.00,,,,,False
crutcja01,NOP,2024,1,0,-12.60,0.00,14.50,0.00,-26.20,0.00,3,24,66254.00,-47226835.44,-33023233.81,-33089487.81,33089487.81,False
skapidm01,NYK,2024,2,0,-19.30,0.00,21.60,0.00,-25.90,0.00,2,25,,-36778051.61,-22574449.98,,,False
jacksju01,MIN,2024,2,0,0.00,,0.00,0.00,-7.50,0.00,1,28,149618.00,,,,,False
smartja01,PHI,2024,1,0,0.00,,0.00,0.00,-8.30,0.00,1,24,,,,,,False
bridgmi01,NYK,2025,82,82,14.00,0.58,19.60,5.70,-0.50,1.20,3036,28,23300000.00,2342350.99,16545952.61,-6754047.39,6754047.39,False
hartjo01,NYK,2025,77,77,16.50,0.61,15.30,9.20,2.80,3.60,2897,29,18144000.00,4264550.61,18468152.23,324152.23,-324152.23,True
edwaran01,MIN,2025,79,79,20.10,0.59,31.40,8.40,4.30,4.60,2871,23,42176400.00,20843138.29,35046739.92,-7129660.08,7129660.08,False
bookede01,PHO,2025,75,75,19.30,0.59,29.30,6.40,0.40,1.70,2795,28,49205800.00,10570475.09,24774076.72,-24431723.28,24431723.28,False
hardeja01,LAC,2025,79,79,20.00,0.58,29.60,8.30,4.30,4.40,2789,35,33653846.00,19191601.11,33395202.74,-258643.26,258643.26,True
derozde01,SAC,2025,77,77,17.70,0.57,25.00,7.10,-0.10,1.30,2768,35,23400000.00,6491483.99,20695085.62,-2704914.38,2704914.38,True
youngtr01,ATL,2025,76,76,18.30,0.57,29.60,5.70,0.50,1.70,2739,26,43031940.00,11529631.09,25733232.71,-17298707.29,17298707.29,False
herroty01,MIA,2025,77,77,19.70,0.60,28.00,7.40,3.10,3.50,2725,25,29000000.00,14812092.90,29015694.53,15694.53,-15694.53,True
anunoog01,NYK,2025,74,74,15.40,0.59,19.70,6.50,0.70,1.90,2706,27,36637932.00,3873134.44,18076736.06,-18561195.94,18561195.94,False
greenja05,HOU,2025,82,82,15.10,0.54,27.30,5.10,0.50,1.70,2697,22,12483048.00,10906689.08,25110290.71,12627242.71,-12627242.71,False
braunch01,DEN,2025,79,77,16.00,0.67,15.80,8.00,0.30,1.60,2675,23,3089640.00,-1396285.97,12807315.65,9717675.65,-9717675.65,False
adebaba01,MIA,2025,78,78,18.90,0.56,23.50,7.50,2.00,2.70,2674,27,34848340.00,8975976.79,23179578.42,-11668761.58,11668761.58,False
zubaciv01,LAC,2025,80,80,22.30,0.64,19.50,11.70,3.10,3.40,2624,27,11743210.00,5875002.34,20078603.97,8335393.97,-8335393.97,False
tatumja01,BOS,2025,72,72,21.70,0.58,31.20,9.50,5.20,4.80,2624,26,34848340.00,21766732.36,35970333.99,1121993.99,-1121993.99,True
mcdanja02,MIN,2025,82,82,13.30,0.56,16.30,6.30,0.00,1.40,2614,24,23017242.00,261226.40,14464828.03,-8552413.97,8552413.97,False
murrake02,SAC,2025,76,76,12.00,0.55,15.00,4.40,-1.60,0.20,2610,24,8809560.00,-3989553.17,10214048.46,1404488.46,-1404488.46,True
lavinza01,2TM,2025,74,74,17.30,0.64,25.30,5.10,0.70,1.80,2602,29,44531940.00,7384501.14,21588102.77,-22943837.23,22943837.23,False
lavinza01,CHI,2025,42,42,18.40,0.64,26.60,3.00,1.60,1.30,1432,29,44531940.00,7821029.23,22024630.86,-22507309.14,22507309.14,False
lavinza01,SAC,2025,32,32,15.90,0.64,23.70,2.10,-0.40,0.50,1170,29,44531940.00,1306299.37,15509901.00,-29022039.00,29022039.00,False
gilgesh01,OKC,2025,76,76,30.70,0.64,34.80,16.70,11.50,8.90,2598,26,35859950.00,35040751.70,49244353.33,13384403.33,-13384403.33,False
portemi01,DEN,2025,77,77,16.20,0.62,20.20,6.40,-0.10,1.20,2593,26,35859950.00,1836562.63,16040164.25,-19819785.75,19819785.75,False
whitede01,BOS,2025,76,76,16.60,0.61,19.80,8.50,3.50,3.60,2574,30,20071429.00,9365335.45,23568937.08,3497508.08,-3497508.08,True
daniedy01,ATL,2025,76,76,15.60,0.55,18.20,5.00,1.50,2.30,2571,21,6059520.00,4033036.00,18236637.63,12177117.63,-12177117.63,False
jokicni01,DEN,2025,70,70,32.00,0.66,29.50,16.40,13.30,9.80,2571,29,51415938.00,32985956.25,47189557.88,-4226380.12,4226380.12,True
reaveau01,LAL,2025,73,73,18.10,0.62,23.70,7.60,1.90,2.60,2550,26,12976362.00,8622650.03,22826251.66,9849889.66,-9849889.66,False
camarto01,POR,2025,78,78,12.50,0.57,14.40,5.20,-0.10,1.20,2548,24,1891857.00,-1739283.15,12464318.48,10572461.48,-10572461.48,False
siakapa01,IND,2025,78,78,19.20,0.60,24.20,7.50,1.70,2.40,2548,30,42176400.00,8299007.86,22502609.49,-19673790.51,19673790.51,False
lopezbr01,MIL,2025,80,80,14.80,0.62,15.80,6.60,0.80,1.80,2546,36,23000000.00,167002.74,14370604.37,-8629395.63,8629395.63,False
townska01,NYK,2025,72,72,23.40,0.63,27.40,10.10,3.60,3.50,2517,29,49205800.00,13508750.96,27712352.59,-21493447.41,21493447.41,False
carrica01,WAS,2025,82,57,9.00,0.51,15.80,0.20,-4.60,-1.60,2458,19,4454880.00,-8861521.58,5342080.05,887200.05,-887200.05,False
cunnica01,DET,2025,70,70,20.60,0.56,33.20,5.90,3.90,3.70,2452,23,13940809.00,20665461.74,34869063.37,20928254.37,-20928254.37,False
halibty01,IND,2025,73,73,21.80,0.62,21.60,10.40,5.80,4.90,2451,24,42176400.00,13573774.04,27777375.67,-14399024.33,14399024.33,False
whiteco01,CHI,2025,74,73,15.50,0.60,24.40,4.50,-0.90,0.70,2450,24,12000000.00,3977325.04,18180926.66,6180926.66,-6180926.66,False
jamesle01,LAL,2025,70,70,22.70,0.60,30.10,7.70,5.60,4.70,2444,40,48728845.00,20342200.92,34545802.55,-14183042.45,14183042.45,False
sabondo01,SAC,2025,70,70,22.90,0.66,21.60,10.10,5.20,4.40,2429,28,40500000.00,11342524.48,25546126.11,-14953873.89,14953873.89,False
murraja01,DEN,2025,67,67,17.80,0.58,24.00,6.20,0.80,1.70,2418,27,36016200.00,6559191.14,20762792.77,-15253407.23,15253407.23,False
sengual01,HOU,2025,76,76,21.40,0.55,26.20,8.30,4.40,3.90,2395,22,5424654.00,15311867.72,29515469.34,24090815.34,-24090815.34,False
brookdi01,HOU,2025,75,75,11.00,0.56,17.70,5.10,-1.40,0.40,2388,29,22255493.00,-844102.70,13359498.93,-8895994.07,8895994.07,False
goberru01,MIN,2025,72,72,18.30,0.69,13.00,10.10,1.90,2.40,2388,32,43827586.00,-1987204.99,12216396.64,-31611189.36,31611189.36,False
harrito02,DET,2025,73,73,13.90,0.57,17.60,5.20,0.10,1.20,2305,32,25365854.00,650124.98,14853726.61,-10512127.39,10512127.39,False
garlada01,CLE,2025,75,75,19.90,0.60,27.20,8.10,3.10,3.00,2301,25,36725670.00,13482321.37,27685923.00,-9039747.00,9039747.00,False
brunsja01,NYK,2025,65,65,21.60,0.60,29.50,8.30,3.30,3.10,2301,28,24960001.00,15263269.26,29466870.89,4506869.89,-4506869.89,False
allenja01,CLE,2025,82,82,22.10,0.72,15.90,11.60,4.20,3.60,2296,26,20000000.00,3649300.46,17852902.08,-2147097.92,2147097.92,True
paulch01,SAS,2025,82,82,14.70,0.58,14.00,5.70,0.80,1.60,2292,39,10460000.00,-1623001.94,12580599.69,2120599.69,-2120599.69,False
simonan01,POR,2025,70,70,14.90,0.56,24.60,4.20,-0.10,1.10,2292,25,25892857.00,6255804.73,20459406.36,-5433450.64,5433450.64,False
antetgi01,MIL,2025,67,67,30.50,0.62,35.20,11.50,9.50,6.60,2289,30,48787676.00,30063495.41,44267097.04,-4520578.96,4520578.96,True
beaslma01,DET,2025,82,18,14.40,0.59,22.50,4.70,0.80,1.60,2283,28,6000000.00,6208412.65,20412014.28,14412014.28,-14412014.28,False
caldwke01,ORL,2025,77,77,9.90,0.57,12.40,4.60,-1.40,0.30,2279,31,22757000.00,-5737831.11,8465770.52,-14291229.48,14291229.48,False
vucevni01,CHI,2025,73,72,20.30,0.61,22.40,7.30,2.60,2.70,2278,34,20000000.00,7445499.55,21649101.18,1649101.18,-1649101.18,True
pritcpa01,BOS,2025,80,3,17.60,0.63,19.00,8.60,3.50,3.20,2271,27,6696429.00,7450681.78,21654283.41,14957854.41,-14957854.41,False
duranke01,PHO,2025,62,62,21.20,0.64,28.70,5.20,3.20,3.00,2265,36,51179021.00,13547434.83,27751036.46,-23427984.54,23427984.54,False
sharpsh01,POR,2025,72,52,14.50,0.55,25.10,3.00,-1.30,0.40,2252,21,6614160.00,4128333.11,18331934.74,11717774.74,-11717774.74,False
curryst01,GSW,2025,70,70,21.50,0.62,29.80,7.90,6.30,4.80,2252,36,55761216.00,21734322.22,35937923.85,-19823292.15,19823292.15,False
foxde01,2TM,2025,62,62,18.30,0.56,28.30,4.30,0.40,1.30,2241,27,34848340.00,9121764.52,23325366.15,-11522973.85,11522973.85,False
foxde01,SAC,2025,45,45,19.00,0.57,29.10,3.50,1.20,1.30,1663,27,34848340.00,10133328.67,24336930.30,-10511409.70,10511409.70,False
foxde01,SAS,2025,17,17,16.30,0.54,26.00,0.90,-2.00,0.00,578,27,34848340.00,-417490.91,13786110.72,-21062229.28,21062229.28,False
willija06,OKC,2025,69,69,20.30,0.57,27.50,7.80,4.00,3.40,2237,23,4775760.00,15607799.89,29811401.52,25035641.52,-25035641.52,False
mitchdo01,CLE,2025,71,71,20.90,0.57,30.90,7.60,3.70,3.20,2232,28,35410310.00,17817151.83,32020753.46,-3389556.54,3389556.54,True
barneha02,SAS,2025,82,82,14.90,0.66,15.70,5.60,0.00,1.20,2230,32,18000000.00,-2671559.73,11532041.90,-6467958.10,6467958.10,False
randlju01,MIN,2025,69,69,17.50,0.59,25.00,6.20,1.30,1.80,2226,30,33073920.00,8321200.02,22524801.65,-10549118.35,10549118.35,False
thompam01,HOU,2025,69,42,18.70,0.60,17.50,8.00,4.10,3.40,2225,22,9249960.00,6938619.33,21142220.96,11892260.96,-11892260.96,False
