player_key,team_key,season_key,pos,g,gs,perce,ts_per,usg_per,ws,bpm,vorp,mp,age,salary
holidaa01,IND,2021,PG,66,8,9.20,0.503,19.50,0.20,-4.20,-0.70,1176,24,2858611.00
millspa01,DEN,2021,PF,56,36,16.40,0.565,18.60,3.20,1.00,0.90,1162,35,12308783.00
davisan02,LAL,2021,PF,36,36,22.10,0.556,29.20,3.70,4.80,2.00,1162,27,39902395.00
looneke01,GSW,2021,C,61,34,11.90,0.575,9.40,3.40,-0.90,0.30,1161,24,5875834.00
duranke01,BRK,2021,PF,35,32,26.40,0.666,31.20,5.00,7.20,2.70,1157,32,48880434.00
niangge01,UTA,2021,PF,72,10,11.40,0.602,17.40,2.60,-0.30,0.50,1154,27,2173605.00
vandeja01,MIN,2021,PF,64,30,16.20,0.612,12.30,3.10,-0.10,0.50,1139,21,2027733.00
willigr01,BOS,2021,PF,63,9,7.50,0.546,12.30,1.10,-3.70,-0.50,1138,22,3045217.00
okekech01,ORL,2021,PF,45,19,11.80,0.511,14.50,1.30,-1.50,0.10,1133,22,3803633.00
matthwe02,LAL,2021,SG,58,10,7.20,0.517,11.40,1.70,-1.70,0.10,1130,34,4415319.00
augusdj01,2TM,2021,PG,57,12,12.10,0.570,16.80,2.10,-2.10,0.00,1129,33,8124610.00
augusdj01,MIL,2021,PG,37,6,10.20,0.542,14.30,1.20,-2.20,0.00,713,33,8124610.00
augusdj01,HOU,2021,PG,20,6,15.50,0.604,21.00,0.90,-2.00,0.00,416,33,8124610.00
greenja01,DEN,2021,PF,58,5,13.60,0.590,17.60,2.60,-1.50,0.10,1120,30,8774285.00
baglema01,SAC,2021,PF,43,42,16.30,0.554,23.50,1.40,-3.10,-0.30,1112,21,
toscaju01,GSW,2021,SG,53,16,12.60,0.676,11.00,3.00,0.80,0.80,1107,27,1150399.00
simonan01,POR,2021,SG,64,0,12.30,0.589,18.30,1.80,-1.00,0.30,1104,21,2744541.00
nancela02,CLE,2021,PF,35,27,13.20,0.557,13.90,1.80,0.40,0.70,1091,28,14269769.00
pokusal01,OKC,2021,PF,45,28,6.10,0.430,20.50,-1.90,-6.10,-1.10,1090,19,3613225.00
doziepj01,DEN,2021,SG,50,6,10.40,0.501,17.20,1.10,-2.60,-0.20,1088,24,2148304.00
tillmxa01,MEM,2021,PF,59,12,14.70,0.605,14.30,2.90,-0.20,0.50,1085,22,
oladivi01,3TM,2021,SG,33,33,14.30,0.512,28.50,0.40,-1.70,0.10,1080,28,25592520.00
oladivi01,IND,2021,SG,9,9,15.50,0.535,26.40,0.40,-0.20,0.10,300,28,25592520.00
oladivi01,HOU,2021,SG,20,20,14.90,0.508,29.80,0.10,-1.30,0.10,669,28,25592520.00
oladivi01,MIA,2021,SG,4,4,8.10,0.471,26.40,-0.10,-8.70,-0.20,111,28,25592520.00
harriga01,2TM,2021,SG,39,38,9.10,0.511,16.70,0.70,-4.20,-0.60,1080,26,23899409.00
harriga01,DEN,2021,SG,19,19,9.30,0.544,13.80,0.80,-2.80,-0.10,581,26,23899409.00
harriga01,ORL,2021,SG,20,19,9.00,0.485,20.20,0.00,-5.80,-0.50,499,26,23899409.00
payneca01,PHO,2021,PG,60,1,17.40,0.602,19.80,3.60,3.10,1.40,1079,26,2409366.00
leeda03,GSW,2021,SG,57,1,11.80,0.636,12.80,2.70,0.20,0.60,1079,28,2148304.00
daviste02,2TM,2021,SG,61,4,12.70,0.555,21.80,0.80,-1.70,0.10,1074,23,1849950.00
daviste02,TOR,2021,SG,34,4,11.10,0.537,21.60,0.30,-2.60,-0.10,493,23,1849950.00
daviste02,SAC,2021,SG,27,0,14.00,0.570,21.90,0.60,-0.90,0.20,581,23,1849950.00
martike04,HOU,2021,SF,45,8,14.60,0.590,15.60,2.20,-1.80,0.00,1068,20,1094762.00
whitede01,SAS,2021,SG,36,32,15.00,0.550,22.40,1.90,1.30,0.90,1064,26,4285265.00
korkmfu01,PHI,2021,SG,55,11,12.80,0.544,20.50,2.00,-0.10,0.50,1062,23,2148304.00
vassede01,SAS,2021,SF,62,7,10.60,0.524,14.30,1.50,-1.50,0.10,1056,20,4915518.00
wanambr01,2TM,2021,PG,61,0,9.50,0.489,16.90,0.90,-4.00,-0.50,1053,31,2742055.00
wanambr01,GSW,2021,PG,39,0,8.50,0.468,16.00,0.50,-3.50,-0.20,625,31,2742055.00
wanambr01,CHO,2021,PG,22,0,10.90,0.518,18.10,0.40,-4.80,-0.30,428,31,2742055.00
luwawti01,BRK,2021,SF,58,7,7.80,0.493,17.40,0.30,-4.40,-0.60,1050,25,
meltode01,MEM,2021,PG,52,1,15.20,0.568,19.50,2.20,2.30,1.10,1045,22,11664963.00
johnsja01,2TM,2021,PF,51,12,11.40,0.510,17.10,1.20,-1.20,0.20,1043,33,19556463.00
johnsja01,DAL,2021,PF,29,1,12.20,0.526,16.20,0.80,0.50,0.30,504,33,19556463.00
johnsja01,NOP,2021,PF,22,11,10.60,0.498,18.00,0.40,-2.70,-0.10,539,33,19556463.00
favorde01,UTA,2021,C,68,0,19.70,0.663,13.00,5.10,2.60,1.20,1039,29,11282645.00
mathega01,WAS,2021,SG,64,24,9.70,0.635,11.50,2.30,-1.80,0.10,1038,24,838523.00
valende01,CHI,2021,SG,62,3,10.10,0.479,19.50,0.70,-2.70,-0.20,1036,27,5658140.00
ellinwa01,DET,2021,SG,46,31,12.20,0.625,16.70,1.90,-0.20,0.50,1012,33,4344333.00
alexani01,NOP,2021,SG,46,13,12.50,0.522,23.20,0.70,-1.30,0.20,1007,22,3793981.00
johnsst04,TOR,2021,PF,61,13,8.80,0.519,13.40,1.00,-2.50,-0.10,1006,24,4636085.00
zelleco01,CHO,2021,C,48,21,18.20,0.599,18.30,3.30,-0.50,0.40,1005,28,18787018.00
gasolma01,LAL,2021,C,52,42,12.20,0.606,11.80,2.80,2.30,1.10,993,36,3125642.00
snellto01,ATL,2021,SG,47,23,9.50,0.708,8.60,2.00,-0.50,0.40,992,29,14841920.00
poolejo01,GSW,2021,SG,51,7,15.10,0.581,25.00,1.90,-0.50,0.40,988,21,2514501.00
ennisja01,ORL,2021,SF,41,37,12.50,0.613,13.90,2.00,-2.20,-0.10,986,30,
williro04,BOS,2021,C,52,13,25.70,0.719,15.00,5.30,6.00,2.00,985,23,2473846.00
baynear01,TOR,2021,C,53,31,10.50,0.503,16.20,1.00,-4.50,-0.60,980,34,8530840.00
lenal01,2TM,2021,C,64,42,16.40,0.643,16.30,2.70,-0.10,0.50,979,27,4838994.00
lenal01,TOR,2021,C,7,2,4.30,0.633,11.70,-0.10,-4.00,0.00,76,27,4838994.00
lenal01,WAS,2021,C,57,40,17.50,0.643,16.70,2.80,0.20,0.50,903,27,4838994.00
bembrde01,TOR,2021,SF,51,12,11.20,0.570,14.60,1.20,-1.90,0.00,972,26,
poweldw01,DAL,2021,C,58,19,16.80,0.688,13.20,3.80,0.60,0.60,966,29,13503253.00
hayesja02,NOP,2021,C,60,3,19.10,0.675,16.20,3.50,0.60,0.60,964,20,6221614.00
ibakase01,LAC,2021,C,41,39,18.20,0.585,20.10,3.00,1.40,0.80,955,31,11282645.00
ojelese01,BOS,2021,PF,56,15,8.30,0.553,11.60,1.20,-2.40,-0.10,950,26,2136305.00
teaguje01,2TM,2021,PG,55,7,12.30,0.562,17.70,1.60,-2.20,-0.10,950,32,4110433.00
teaguje01,BOS,2021,PG,34,5,11.40,0.542,17.70,0.80,-2.70,-0.10,616,32,4110433.00
teaguje01,MIL,2021,PG,21,2,14.10,0.598,17.60,0.80,-1.40,0.10,334,32,4110433.00
hoodro01,2TM,2021,SF,55,5,5.60,0.452,14.10,-0.40,-6.40,-1.00,942,28,12244741.00
hoodro01,POR,2021,SF,38,5,5.00,0.436,14.10,-0.50,-6.80,-0.90,726,28,12244741.00
hoodro01,TOR,2021,SF,17,0,7.50,0.500,14.20,0.10,-4.90,-0.20,216,28,12244741.00
mclaujo01,MIN,2021,PG,51,2,12.00,0.502,13.70,1.20,-1.70,0.10,938,24,613928.00
gibsota01,NYK,2021,C,45,3,16.00,0.661,9.70,3.80,1.30,0.80,936,35,4001797.00
maxeyty01,PHI,2021,SG,61,8,14.50,0.531,23.00,1.90,-1.50,0.10,935,20,3020941.00
houseda01,HOU,2021,SF,36,23,9.10,0.525,15.30,0.50,-3.50,-0.30,932,27,
flynnma01,TOR,2021,PG,47,14,10.90,0.484,19.00,0.80,-2.60,-0.10,928,22,2377179.00
smithis01,WAS,2021,PG,44,1,11.60,0.473,15.80,1.10,-1.50,0.10,924,32,
brownmo01,OKC,2021,C,43,32,18.80,0.572,16.90,2.60,-2.40,-0.10,920,21,1523364.00
burketr01,DAL,2021,PG,62,1,12.60,0.544,20.00,1.40,-1.80,0.00,911,28,3656074.00
dotsoda01,CLE,2021,SG,46,7,8.10,0.499,16.90,0.00,-4.80,-0.60,907,26,2437382.00
caulewi01,DAL,2021,C,53,16,14.30,0.647,12.00,2.80,-1.30,0.20,906,27,4996634.00
princta02,2TM,2021,PF,41,10,12.10,0.540,19.60,1.00,-1.80,0.00,905,26,14928970.00
princta02,BRK,2021,PF,12,4,11.70,0.565,19.40,0.30,-2.20,0.00,218,26,14928970.00
princta02,CLE,2021,PF,29,6,12.20,0.532,19.70,0.70,-1.70,0.00,687,26,14928970.00
mclembe01,2TM,2021,SG,53,5,8.50,0.523,20.40,0.20,-3.90,-0.40,905,27,3526442.00
mclembe01,HOU,2021,SG,32,4,8.30,0.500,21.10,-0.20,-4.50,-0.30,537,27,3526442.00
mclembe01,LAL,2021,SG,21,1,8.80,0.559,19.40,0.50,-3.00,-0.10,368,27,3526442.00
lewiski01,NOP,2021,PG,54,0,10.30,0.477,18.30,0.90,-3.40,-0.30,904,19,
mcdanja01,CHO,2021,SF,47,18,11.40,0.554,17.00,1.20,-3.20,-0.30,904,23,1849950.00
hernaju01,MIN,2021,PF,52,6,12.10,0.549,17.20,1.10,-2.90,-0.20,900,25,
hamptrj01,2TM,2021,SG,51,1,11.10,0.507,19.60,0.40,-3.80,-0.40,888,19,2673175.00
hamptrj01,DEN,2021,SG,25,0,7.70,0.490,14.30,0.10,-5.30,-0.20,233,19,2673175.00
hamptrj01,ORL,2021,SG,26,1,12.30,0.511,21.50,0.20,-3.30,-0.20,655,19,2673175.00
nurkiju01,POR,2021,C,37,37,20.50,0.554,22.30,2.40,2.50,1.00,880,26,15707578.00
monkma01,CHO,2021,SG,42,0,13.60,0.569,23.80,1.00,-1.80,0.00,878,22,6514743.00
saricda01,PHO,2021,C,50,4,14.30,0.567,22.60,1.70,-2.00,0.00,871,26,11272895.00
doumbse01,DET,2021,PF,56,11,6.90,0.459,17.80,-0.20,-6.70,-1.00,869,20,4203754.00
sumneed01,IND,2021,SG,53,24,12.70,0.626,18.30,1.40,-2.80,-0.20,861,25,2632373.00
robinmi01,NYK,2021,C,31,29,17.70,0.642,11.80,3.40,1.20,0.70,853,22,2027733.00
scottmi01,PHI,2021,PF,51,12,6.80,0.492,11.90,1.00,-2.80,-0.20,852,32,6099977.00
martico01,CHO,2021,SF,52,10,10.60,0.500,12.50,1.10,-2.00,0.00,849,25,1849950.00
hernawi01,NOP,2021,C,47,12,19.60,0.591,17.00,2.90,0.00,0.40,846,26,2117043.00
riverau01,2TM,2021,SG,36,7,9.90,0.551,15.40,1.30,-1.90,0.00,845,28,4788298.00
riverau01,NYK,2021,SG,21,2,9.50,0.545,16.50,0.60,-2.20,0.00,442,28,4788298.00
riverau01,DEN,2021,SG,15,5,10.30,0.558,14.20,0.70,-1.70,0.00,403,28,4788298.00
arizatr01,MIA,2021,SF,30,27,11.90,0.542,15.10,1.60,-1.10,0.20,841,35,15599250.00
randlch01,ORL,2021,PG,41,5,7.40,0.515,15.70,0.00,-5.90,-0.80,837,27,341144.00
wisemja01,GSW,2021,C,39,27,13.10,0.552,23.80,0.70,-5.00,-0.60,836,19,10639468.00
porteke02,HOU,2021,SG,26,23,12.50,0.528,25.40,0.00,-3.50,-0.30,835,20,
beverpa01,LAC,2021,PG,37,34,12.00,0.580,14.60,2.10,0.70,0.60,832,32,16249218.00
martica02,CHO,2021,SF,53,3,9.50,0.465,16.70,0.50,-3.40,-0.30,818,25,1849950.00
craigto01,2TM,2021,SF,50,8,14.20,0.579,14.30,2.20,0.40,0.50,803,30,2046005.00
craigto01,MIL,2021,SF,18,0,10.30,0.480,10.80,0.40,-0.60,0.10,201,30,2046005.00
craigto01,PHO,2021,SF,32,8,15.50,0.603,15.50,1.80,0.80,0.40,602,30,2046005.00
cartemi01,ORL,2021,SG,31,25,9.50,0.449,20.20,-0.50,-4.80,-0.60,800,29,4021681.00
gaffoda01,2TM,2021,C,54,11,22.20,0.697,16.70,3.50,2.20,0.80,791,22,1849950.00
gaffoda01,CHI,2021,C,31,11,18.80,0.700,14.40,1.50,0.20,0.20,383,22,1849950.00
gaffoda01,WAS,2021,C,23,0,25.40,0.696,18.90,2.00,4.00,0.60,408,22,1849950.00
gordoer01,HOU,2021,SG,27,13,14.40,0.577,25.20,0.80,-1.00,0.20,789,32,20558431.00
jeromty01,OKC,2021,SG,33,1,13.40,0.585,18.80,1.30,-0.70,0.30,788,23,2806695.00
horfoal01,OKC,2021,C,28,28,17.40,0.538,21.60,1.60,3.40,1.10,782,34,33514014.00
leesa01,DET,2021,PG,48,7,13.80,0.536,17.00,1.50,-2.00,0.00,781,21,629863.00
harklma01,2TM,2021,SF,37,23,8.10,0.527,11.50,0.60,-3.70,-0.30,772,27,
harklma01,MIA,2021,SF,11,3,4.60,0.540,6.10,0.10,-2.80,0.00,124,27,
harklma01,SAC,2021,PF,26,20,8.80,0.526,12.60,0.50,-3.80,-0.30,648,27,
rondora01,2TM,2021,PG,45,3,13.20,0.544,17.20,1.30,-0.20,0.40,770,34,9140185.00
rondora01,ATL,2021,PG,27,2,9.90,0.478,16.20,0.20,-2.50,0.00,402,34,9140185.00
rondora01,LAC,2021,PG,18,1,16.80,0.609,18.20,1.10,2.30,0.40,368,34,9140185.00
muldemy01,GSW,2021,PG,60,6,10.80,0.613,16.20,1.20,-1.80,0.00,766,26,1849950.00
lambje01,IND,2021,SG,36,8,15.80,0.587,18.40,2.10,1.40,0.70,765,28,12796260.00
nowelja01,MIN,2021,SG,42,0,12.30,0.528,21.40,0.70,-2.80,-0.20,759,21,1849950.00
eubandr01,SAS,2021,C,54,3,17.90,0.618,17.10,2.30,0.00,0.40,755,23,1974967.00
reddica01,ATL,2021,SF,26,21,9.30,0.488,19.30,0.40,-3.20,-0.20,750,21,5432926.00
jacksfr01,DET,2021,PG,40,6,13.20,0.598,21.30,1.20,-1.70,0.10,738,22,852004.00
achiupr01,MIA,2021,PF,61,4,14.20,0.550,19.50,1.30,-4.10,-0.40,737,21,3146856.00
bambamo01,ORL,2021,C,46,5,19.30,0.556,21.80,1.80,0.10,0.40,725,22,7274418.00
watanyu01,TOR,2021,SF,50,4,12.20,0.565,12.70,1.50,-0.70,0.20,723,26,899389.00
redicjj01,2TM,2021,SG,44,0,9.90,0.564,19.20,0.70,-3.50,-0.30,723,36,15859684.00
redicjj01,NOP,2021,SG,31,0,10.90,0.575,19.00,0.80,-2.80,-0.10,576,36,15859684.00
redicjj01,DAL,2021,SG,13,0,5.90,0.516,19.90,-0.10,-6.00,-0.10,147,36,15859684.00
wagnemo01,3TM,2021,C,45,24,12.50,0.580,18.10,1.20,-2.60,-0.10,722,23,2905256.00
wagnemo01,WAS,2021,C,25,13,15.40,0.614,18.30,1.00,-0.10,0.20,375,23,2905256.00
wagnemo01,BOS,2021,C,9,1,-1.00,0.370,16.90,-0.20,-10.30,-0.10,61,23,2905256.00
wagnemo01,ORL,2021,C,11,10,11.50,0.563,18.20,0.40,-4.00,-0.10,286,23,2905256.00
carteje01,PHO,2021,PG,60,1,12.20,0.548,15.00,1.60,0.50,0.50,717,25,4783363.00
kaminfr01,PHO,2021,C,47,13,15.80,0.547,19.00,2.00,1.30,0.60,715,27,2117043.00
couside01,2TM,2021,C,41,11,16.40,0.537,24.50,1.20,0.40,0.40,713,30,3719241.00
couside01,HOU,2021,C,25,11,14.90,0.511,23.10,0.70,-0.10,0.20,506,30,3719241.00
couside01,LAC,2021,C,16,0,20.30,0.597,27.70,0.50,1.70,0.20,207,30,3719241.00
marshna01,NOP,2021,SF,32,10,11.40,0.508,16.80,0.90,-1.30,0.10,700,23,656132.00
pascher01,GSW,2021,PF,40,2,13.40,0.561,23.50,0.90,-2.70,-0.10,695,24,1849950.00
johnsty01,BRK,2021,SG,39,3,8.20,0.546,13.30,0.70,-3.40,-0.20,684,28,2472230.00
bradlto01,2TM,2021,C,42,8,20.70,0.678,15.80,2.70,1.30,0.60,684,23,4316678.00
bradlto01,PHI,2021,C,20,8,21.10,0.683,12.90,1.50,3.30,0.40,287,23,4316678.00
bradlto01,OKC,2021,C,22,0,20.40,0.676,18.00,1.30,-0.20,0.20,397,23,4316678.00
toppiob01,NYK,2021,PF,62,0,12.70,0.574,15.90,1.50,-0.70,0.20,683,22,5925326.00
nwabada01,HOU,2021,SF,30,9,14.40,0.557,16.60,1.30,-0.80,0.20,679,28,2222896.00
huntede01,ATL,2021,SF,23,19,15.70,0.603,20.20,1.70,1.20,0.50,678,23,9045127.00
mcgeeja01,2TM,2021,C,46,2,17.00,0.541,23.90,1.00,-2.50,-0.10,678,33,5118504.00
mcgeeja01,CLE,2021,C,33,1,18.40,0.554,24.60,0.80,-1.10,0.10,503,33,5118504.00
mcgeeja01,DEN,2021,C,13,1,12.90,0.498,21.80,0.20,-6.60,-0.20,175,33,5118504.00
aldrila01,2TM,2021,C,26,23,15.70,0.556,22.20,1.10,-0.30,0.30,674,35,21483506.00
aldrila01,SAS,2021,C,21,18,15.10,0.545,22.70,0.80,-0.90,0.20,544,35,21483506.00
aldrila01,BRK,2021,C,5,5,18.20,0.611,19.90,0.40,2.20,0.10,130,35,21483506.00
hillge01,2TM,2021,PG,30,17,13.10,0.596,15.90,1.40,-1.20,0.10,672,34,11687984.00
hillge01,OKC,2021,PG,14,14,15.90,0.630,16.50,1.00,1.00,0.30,369,34,11687984.00
hillge01,PHI,2021,PG,16,3,9.70,0.545,15.20,0.40,-3.90,-0.10,303,34,11687984.00
hayeski01,DET,2021,PG,26,18,5.30,0.422,19.00,-1.10,-7.20,-0.90,670,19,6467741.00
nesmiaa01,BOS,2021,SF,46,1,9.40,0.573,13.70,1.10,-3.20,-0.20,669,21,4214722.00
vincega01,MIA,2021,PG,50,7,7.60,0.498,19.10,0.20,-5.40,-0.60,655,24,805250.00
clarkga01,3TM,2021,SF,39,11,6.00,0.436,10.10,0.10,-4.90,-0.50,654,26,2459876.00
clarkga01,ORL,2021,SF,35,11,6.10,0.439,10.30,0.10,-4.90,-0.50,637,26,2459876.00
clarkga01,DEN,2021,SF,2,0,2.90,,0.00,0.00,-6.40,0.00,4,26,2459876.00
clarkga01,PHI,2021,PF,2,0,3.80,0.000,3.30,0.00,-5.90,0.00,13,26,2459876.00
muscami01,OKC,2021,C,35,0,14.70,0.599,20.00,1.30,-0.10,0.30,645,29,2782314.00
littlna01,POR,2021,PF,48,2,11.60,0.589,13.80,1.10,-2.70,-0.10,640,20,2694088.00
laymaja01,MIN,2021,SF,45,11,11.40,0.577,15.10,0.70,-2.10,0.00,627,26,4583602.00
loveke01,CLE,2021,PF,25,25,15.10,0.556,21.90,0.90,-0.10,0.30,622,32,38094169.00
goodwbr01,ATL,2021,PG,47,5,9.20,0.471,19.50,0.20,-3.10,-0.20,620,25,2073716.00
porteot01,2TM,2021,SF,28,6,14.50,0.552,19.30,1.30,0.00,0.30,606,27,
porteot01,CHI,2021,SF,25,6,14.80,0.566,19.50,1.20,0.20,0.30,540,27,
porteot01,ORL,2021,PF,3,0,11.70,0.441,17.80,0.10,-1.70,0.00,66,27,
bradlav01,2TM,2021,SG,27,6,6.30,0.487,14.90,-0.10,-5.40,-0.50,602,30,6867326.00
bradlav01,MIA,2021,SG,10,1,10.40,0.607,16.90,0.30,-2.40,0.00,211,30,6867326.00
bradlav01,HOU,2021,SG,17,5,4.00,0.409,13.80,-0.40,-6.90,-0.50,391,30,6867326.00
okongon01,ATL,2021,C,50,4,16.80,0.655,14.70,1.90,-1.40,0.10,601,20,7085033.00
bjeline01,2TM,2021,PF,37,3,12.90,0.554,18.40,0.90,-2.20,0.00,595,32,8713643.00
bjeline01,SAC,2021,PF,26,1,12.70,0.555,19.30,0.50,-2.60,-0.10,439,32,8713643.00
bjeline01,MIA,2021,PF,11,2,13.30,0.550,15.90,0.40,-1.30,0.00,156,32,8713643.00
claxtni01,BRK,2021,C,32,1,16.90,0.612,14.00,1.90,0.40,0.40,594,21,
pattepa01,LAC,2021,PF,38,5,10.90,0.571,14.00,1.20,-0.60,0.20,582,31,4649028.00
jacksju01,2TM,2021,SF,34,3,10.40,0.516,19.80,0.20,-3.50,-0.20,577,25,6227070.00
jacksju01,OKC,2021,SF,33,3,10.70,0.519,20.20,0.20,-3.20,-0.20,544,25,6227070.00
jacksju01,MIL,2021,SF,1,0,5.80,0.455,13.80,0.00,-8.00,0.00,33,25,6227070.00
konchjo01,MEM,2021,SG,43,0,14.80,0.608,12.40,1.70,1.20,0.50,575,24,2559252.00
mellini01,2TM,2021,PF,45,4,7.90,0.441,12.50,0.60,-3.50,-0.20,566,30,4749771.00
mellini01,NOP,2021,PF,22,0,5.80,0.346,12.10,0.00,-3.90,-0.10,241,30,4749771.00
mellini01,DAL,2021,PF,23,4,9.40,0.506,12.90,0.50,-3.20,-0.10,325,30,4749771.00
bitadgo01,IND,2021,C,45,3,16.30,0.523,18.10,1.50,-1.00,0.10,561,21,3604304.00
harteis01,2TM,2021,C,46,2,17.90,0.583,19.20,1.60,-0.90,0.20,559,22,1974967.00
harteis01,DEN,2021,C,30,0,15.50,0.543,18.70,0.70,-3.70,-0.10,272,22,1974967.00
harteis01,CLE,2021,C,16,2,20.30,0.620,19.60,0.90,1.70,0.30,287,22,1974967.00
dienggo01,2TM,2021,C,38,1,19.20,0.670,17.40,2.10,3.40,0.70,552,31,21433964.00
dienggo01,MEM,2021,C,22,1,19.20,0.682,17.00,1.50,3.30,0.50,371,31,21433964.00
dienggo01,SAS,2021,C,16,0,19.00,0.648,18.20,0.70,3.50,0.20,181,31,21433964.00
antetth01,MIL,2021,SF,57,3,10.30,0.523,15.30,0.70,-3.50,-0.20,551,28,2073716.00
jonesda03,3TM,2021,C,39,10,14.60,0.712,12.30,1.60,-1.40,0.10,547,25,1812540.00
jonesda03,PHO,2021,C,14,0,6.70,0.528,12.70,0.10,-5.90,-0.10,94,25,1812540.00
jonesda03,LAL,2021,C,8,6,17.10,0.965,10.60,0.50,-0.20,0.10,112,25,1812540.00
jonesda03,SAC,2021,C,17,4,15.90,0.691,12.70,0.90,-0.60,0.10,341,25,1812540.00
whiteha01,SAC,2021,C,36,4,19.20,0.566,23.50,0.90,-2.20,0.00,546,31,2827417.00
iwundwe01,2TM,2021,SF,41,4,4.30,0.428,10.80,0.00,-6.30,-0.60,539,26,
iwundwe01,DAL,2021,SF,23,3,4.90,0.421,9.90,0.10,-4.90,-0.20,288,26,
iwundwe01,NOP,2021,SF,18,1,3.70,0.435,11.80,-0.10,-7.90,-0.40,251,26,
browntr01,2TM,2021,SF,34,0,8.50,0.525,14.00,0.50,-4.00,-0.30,524,21,
browntr01,WAS,2021,SF,21,0,6.30,0.471,16.10,-0.10,-5.50,-0.30,287,21,
browntr01,CHI,2021,SF,13,0,11.20,0.616,11.50,0.50,-2.20,0.00,237,21,
brookar01,HOU,2021,SG,20,5,10.40,0.565,17.90,0.30,-3.20,-0.20,520,22,164964.00
onimi01,UTA,2021,SG,54,0,6.40,0.517,9.80,0.90,-1.70,0.00,519,23,1849950.00
brissos01,IND,2021,SF,21,16,17.20,0.638,15.60,1.80,0.60,0.30,519,22,1530058.00
windldy01,CLE,2021,SF,31,0,10.80,0.567,14.80,0.50,-1.70,0.00,513,24,2604879.00
strusma01,MIA,2021,SF,39,0,12.10,0.597,18.30,0.90,-2.20,0.00,507,24,788612.00
winslju01,MEM,2021,SF,26,1,6.20,0.395,21.90,-0.70,-6.00,-0.50,507,24,15842988.00
stevela01,CLE,2021,PF,40,0,10.50,0.521,15.80,0.40,-4.20,-0.30,499,23,1218691.00
culveja01,MIN,2021,SG,34,7,8.80,0.476,18.20,-0.10,-5.60,-0.50,499,21,7439233.00
jeffrda01,2TM,2021,SG,31,5,7.90,0.514,11.90,0.30,-4.70,-0.30,493,23,1761858.00
jeffrda01,SAC,2021,SG,18,2,7.20,0.524,12.60,0.00,-5.30,-0.20,232,23,1761858.00
jeffrda01,HOU,2021,SG,13,3,8.50,0.504,11.30,0.20,-4.20,-0.10,261,23,1761858.00
metuch01,SAC,2021,C,36,6,14.50,0.571,20.00,0.60,-3.60,-0.20,488,23,1110099.00
greenja02,2TM,2021,SF,41,2,12.10,0.610,12.60,1.10,-0.50,0.20,473,27,1849950.00
greenja02,BOS,2021,SF,25,2,11.80,0.624,12.10,0.80,-0.50,0.10,345,27,1849950.00
greenja02,CHI,2021,SG,16,0,13.10,0.579,14.00,0.30,-0.60,0.00,128,27,1849950.00
knoxke01,NYK,2021,SF,42,0,9.10,0.537,16.20,0.60,-1.40,0.10,464,21,5592185.00
arcidry01,CHI,2021,PG,44,0,9.80,0.541,13.10,0.90,-2.30,0.00,450,26,3656074.00
okpalkz01,MIA,2021,PF,37,9,5.20,0.448,11.90,0.10,-7.10,-0.60,447,21,1849950.00
greenjo02,DAL,2021,SG,39,5,8.80,0.490,11.90,0.50,-3.60,-0.20,445,20,3432761.00
gallola01,PHO,2021,SG,40,0,12.10,0.605,17.30,0.90,-0.90,0.10,438,29,2472230.00
cookty01,2TM,2021,SF,32,1,12.80,0.659,13.90,0.80,-3.00,-0.10,438,23,844724.00
cookty01,BRK,2021,PF,4,0,1.60,0.333,10.30,0.00,-6.20,0.00,17,23,844724.00
cookty01,DET,2021,SF,28,1,13.20,0.667,14.10,0.80,-2.90,-0.10,421,23,844724.00
aminual01,2TM,2021,PF,23,14,8.90,0.469,13.60,0.10,-3.80,-0.20,434,30,11846777.00
aminual01,ORL,2021,PF,17,14,9.90,0.482,14.30,0.10,-3.10,-0.10,367,30,11846777.00
aminual01,CHI,2021,PF,6,0,3.00,0.369,9.80,0.00,-7.30,-0.10,67,30,11846777.00
wilsodj01,2TM,2021,PF,35,1,11.50,0.511,19.70,0.30,-3.30,-0.10,433,24,5542949.00
wilsodj01,MIL,2021,PF,12,0,8.40,0.490,19.10,0.00,-5.10,-0.10,105,24,5542949.00
wilsodj01,HOU,2021,PF,23,1,12.50,0.518,19.90,0.20,-2.70,-0.10,328,24,5542949.00
bongais01,WAS,2021,SF,40,8,4.00,0.461,10.20,0.00,-5.80,-0.40,432,21,2027733.00
smithde03,2TM,2021,PG,23,9,13.60,0.492,19.00,0.60,0.40,0.30,420,23,
smithde03,NYK,2021,PG,3,0,6.80,0.356,21.70,0.00,-3.80,0.00,28,23,
smithde03,DET,2021,PG,20,9,14.10,0.504,18.80,0.60,0.70,0.30,392,23,
lamban01,HOU,2021,SF,24,3,8.70,0.523,15.00,0.20,-6.10,-0.40,415,23,262420.00
thomabr01,2TM,2021,SG,32,1,8.00,0.487,16.40,0.10,-4.40,-0.20,399,24,502346.00
thomabr01,HOU,2021,SG,4,0,7.20,0.496,24.90,0.00,-6.40,0.00,24,24,502346.00
thomabr01,CLE,2021,SG,28,1,8.00,0.487,15.80,0.10,-4.30,-0.20,375,24,502346.00
nnajize01,DEN,2021,PF,42,1,11.30,0.615,12.90,0.90,-1.70,0.00,397,20,2900290.00
coffeam01,LAC,2021,SG,44,1,10.10,0.585,15.10,0.70,-2.00,0.00,394,23,705429.00
